DT,N00_00,N00_15,N00_30,N00_45,N01_00,N01_15,N01_30,N01_45,N02_00,N02_15,N02_30,N02_45,N03_00,N03_15,N03_30,N03_45,N04_00,N04_15,N04_30,N04_45,N05_00,N05_15,N05_30,N05_45,N06_00,N06_15,N06_30,N06_45,N07_00,N07_15,N07_30,N07_45,N08_00,N08_15,N08_30,N08_45,N09_00,N09_15,N09_30,N09_45,N10_00,N10_15,N10_30,N10_45,N11_00,N11_15,N11_30,N11_45,N12_00,N12_15,N12_30,N12_45,N13_00,N13_15,N13_30,N13_45,N14_00,N14_15,N14_30,N14_45,N15_00,N15_15,N15_30,N15_45,N16_00,N16_15,N16_30,N16_45,N17_00,N17_15,N17_30,N17_45,N18_00,N18_15,N18_30,N18_45,N19_00,N19_15,N19_30,N19_45,N20_00,N20_15,N20_30,N20_45,N21_00,N21_15,N21_30,N21_45,N22_00,N22_15,N22_30,N22_45,N23_00,N23_15,N23_30,N23_45
2013/1/21,11036.1,10759.98,10590.36,10485.2,10376.65,10228,10200.21,10118.9,9967.11,9922.872,9917.784,9824.473,9816.271,9748.72,9757.839,9778.604,9665.211,9700.258,9785.394,9782.514,9684.045,9743.363,9753.798,9825.958,9873.657,9977.434,10202.07,10378.58,10506.01,10644.51,10787.75,10954.83,11277.51,11831.71,12350.98,12788.96,12795.44,12811.13,12949.71,13001.37,13065.76,13111.41,13177.98,13224.61,13145.77,13148.71,13106.08,12899,12500.93,12304.6,12030.3,11882.04,11837.78,11858.77,11877.53,11916.47,12042.97,11999.3,12066.1,12075,12063.15,12065.51,12030.42,12166.72,12188.79,12174.94,12462.84,12675.76,12884.85,13181.78,13287.21,13234.23,12891.24,12605.73,12465.67,12536.63,12814.34,13052.78,13186.44,13100.67,13012.17,13085.79,13057.46,12969.78,12920.71,13096.72,12942.07,12741.71,12632.57,12416.61,12193.07,11850.58,11712.61,11805.78,11632.08,11355.79
2013/1/22,11061.28,10850.14,10738.42,10660.15,10511.13,10379.38,10372.99,10227.88,10111.08,10083.93,10021.29,9959.489,9915.713,9806.322,9808.34,9729.252,9714.514,9712.954,9667.936,9698.38,9773.257,9732.985,9790.783,9775.949,9839.363,9975.874,10174.28,10343.21,10384.05,10529.88,10708.17,10930.03,11349.56,11784.4,12282.18,12772.42,12868.06,12840.99,13002.38,13041.09,13126.65,13167.94,13159.99,13184.5,13185.31,13268.73,13174.89,12950.39,12633.73,12458.63,12156.96,12026.25,11936.08,11913.27,11911.36,11892.41,11927.49,11939.46,11921.42,12021.66,11990,12050.7,12028.4,12037.13,11968.16,12115.14,12384.29,12657.24,12862.39,13068.86,13236.08,13132,12814.55,12543.98,12475.74,12479.15,12646.95,12909.96,13059.16,13012.58,12892.74,12914.7,12968.11,12970.71,12943.77,12979.4,12845.22,12702.92,12569.99,12384.38,12147.71,11807.99,11735.68,11677.31,11591.36,11298.08
2013/1/23,10949.25,10823.67,10729.05,10525.28,10387.6,10358.78,10240.38,10163,10040,9939.169,9948.843,9837.018,9845.746,9746.005,9723.066,9677.938,9718.952,9696.212,9698.162,9685.182,9612.09,9647.018,9730.598,9676.73,9768.289,9762.445,9948.446,10065.83,10242.71,10275.34,10479.46,10758.05,11027.4,11463.64,12064.24,12445.61,12476.66,12687.73,12827.4,12959.97,12987.08,12978.51,13043.36,13047.15,13062.54,13115.28,12994.69,12867.25,12435.46,12215.21,12007.72,11789.6,11710.73,11800.22,11784.28,11780.69,11907.49,11916.37,11977.67,11995.25,11930.04,11974.47,11972.79,11960.27,11923.59,12033.21,12262.16,12444.87,12742.68,12947.84,13075.95,13023.12,12730.6,12445.67,12286.76,12300.49,12507.83,12714.32,12928.16,12883.06,12834.41,12866.96,12835.92,12870.96,12863.23,12922.61,12841.83,12574.05,12479.15,12227.22,11888.1,11629.1,11486.74,11590.46,11405.78,11234.81
2013/1/24,10973.82,10816.24,10519.73,10504.87,10296.12,10225.38,10112.49,10071.44,9951.808,9852.165,9895.725,9860.866,9654.047,9742.827,9751.784,9732.777,9692.215,9717.632,9676.063,9744.447,9653.178,9625.146,9667.669,9712.68,9849.023,9978.798,9991.721,10174.33,10237.71,10408.51,10687.07,10744.98,11166.53,11703.11,12165.19,12564.58,12593.1,12571.83,12740.1,12924.07,13002.52,13035.84,13069.33,13081.03,13105.44,13120.54,13126.87,12906.31,12561.91,12316.75,12134.2,11912.21,11917.89,11980.59,11930.47,12025.46,12040.46,12119.71,12166.6,12231.21,12207.67,12236.05,12250.9,12250.81,12232.26,12297.51,12492,12659.47,12938.63,13105.34,13214.53,13174.46,12901.71,12719.85,12475.03,12329.95,12548.03,13050.47,13168.05,13111.12,13196.33,13272.24,13329.05,13241.54,13256.65,13149.2,13107.71,12943.49,12794.07,12664.43,12464.02,12104.74,11999.73,11947.26,11782.23,11569.97
2013/1/25,11200.65,11045.66,10996,10671.6,10627.92,10561,10436.64,10403.19,10305.62,10130.32,10082.92,10003.41,9975.268,10018.25,10049.4,9926.435,9890.766,9894.161,9843.072,9882.645,9860.639,9823.971,9936.531,9899.368,9970.251,10103.49,10256.07,10362.17,10395.21,10419.21,10577.92,10870.55,11234.75,11784.52,12290.69,12699.43,12848.15,12837.37,13001.42,13050.8,13136.9,13179.3,13214.44,13229.56,13308.59,13328.08,13286.21,13012.45,12755.41,12397.06,12205.49,12083.27,11859.76,11867.25,11952.77,12018,11965.42,12096.37,12066.16,12125.6,12152.25,12103.26,12091.81,12157.41,12173.86,12350.85,12532.87,12721.03,12922.13,13129.14,13226.83,13174.49,12934.34,12676.6,12497.14,12537.63,12601.33,12867.01,13008.51,12927.26,12875.73,12895.97,12918.2,12847.98,12887.56,12933.24,12822.73,12713.73,12561.26,12335.43,12071.42,11734.56,11660.87,11671.47,11523.46,11243.09
2013/1/26,11049.54,10879.27,10701.07,10586.12,10366.61,10345.48,10203.11,10124.45,10091.56,10010.92,9907.285,9858.382,9853.855,9828.221,9777.934,9839.995,9782.515,9742.194,9643.715,9766.276,9753.822,9852.883,9819.468,9816.806,9883.617,9962.83,10015.11,10203.59,10123.21,10379.68,10470.55,10762.47,10972.97,11419.06,12013.38,12386.41,12399.37,12477.8,12667.87,12757.75,12890.4,12994.99,12986,13020.45,12927.14,13006.61,12973.83,12721.8,12348.59,12173.49,11974.01,11844.88,11710.95,11799.95,11769.07,11852.33,11819.99,11874.34,11875.28,11893.92,11878,11854.08,11950.68,11989.69,12021.84,12211.69,12337.27,12537.24,12844.19,12937.6,13045.84,13071.82,12931.1,12553.94,12465.69,12476.41,12684.55,12927.15,13051.27,13123.04,13167.16,13214.86,13213.34,13144.16,13046.7,13045.33,12978.55,12882.63,12712.94,12532.31,12339.88,12025.49,11943.08,11957.72,11746.86,11501.9
2013/1/27,11330.15,11120.58,10927.04,10756.36,10588.47,10538.41,10382.94,10282.65,10126.55,10044.39,10005.29,10041.64,9912.24,9891.421,9801.179,9809.164,9780.867,9832.07,9825.871,9846.958,9852.08,9900.108,9958.958,9916.838,9937.779,10086.18,10161.02,10220.22,10198.8,10237.89,10470.19,10605.82,10940.88,11403.42,11907,12247.38,12393.05,12435.81,12655.88,12787.55,12826.99,12830.62,12885.76,12862.54,12974.64,13005.1,12878.83,12799.87,12461.11,12317.89,12149.97,12048.02,11975.95,12067.77,11989.31,11960.45,11956.23,12083.57,12064.6,12066.22,12021.46,12064.79,12104.18,12085.19,12181.07,12180.14,12378.15,12654.3,12769.18,12878.31,13042.42,12922.34,12663.3,12486.25,12380.87,12411.51,12657.48,12886.45,13101.6,13059.02,13057.23,13034.23,13078.6,13049.19,13058.67,13073.38,13043.06,12761.44,12627.17,12458.63,12198.71,11921,11753.82,11765.24,11458.46,11254.82
2013/1/28,10924.33,10719.27,10536.56,10443.2,10400.06,10227.73,10169.57,10128.66,10074.37,9899.147,9763.203,9771.02,9779.021,9732.155,9683.546,9622.934,9684.364,9639.967,9648.694,9643.581,9634.052,9578.896,9621.169,9622.438,9703.229,9828.167,9993.614,10031.99,10036.15,10245.51,10379.28,10646.16,10973.16,11528.1,12037.43,12385.47,12552.66,12684.83,12783.17,12831.36,12983.45,13024.57,13083.32,13081.02,13075.24,13093.62,13040.36,12770.68,12452.21,12190.83,11973.82,11870.41,11738.98,11720.87,11704.63,11690.88,11755.15,11796.08,11890.69,11880.6,11848.46,11835.52,11878.23,11946.22,11893.92,12039.34,12282.67,12494.37,12581.84,12818.4,12983.19,12956.36,12656.57,12465.24,12386.92,12371.97,12571.17,12827.08,13014.24,13038.36,13069.92,12956.28,13016.56,12826.17,12964.05,12987.5,12969.1,12806.29,12771.05,12469.74,12199.86,11902.5,11776.02,11819.84,11634.82,11361.8
2013/1/29,11082.16,10857.37,10716.77,10587.85,10486.12,10311.82,10303.27,10148.77,10070.15,10002.5,9980.117,9877.686,9831.398,9768.161,9772.754,9627.677,9666.827,9662.542,9654.879,9672.124,9546.623,9640.959,9621.289,9662.775,9680.247,9772.489,9882.881,10032.44,9966.57,10151.23,10280.56,10642.65,10884.08,11473.46,11878.89,12331.6,12453.97,12338.25,12617.82,12616.88,12798.88,12854.57,12922.2,12944.92,12916.9,12946.87,12885.25,12668.18,12382.68,12122.51,11910.71,11738.07,11644.94,11675,11625.7,11631.43,11676.16,11745.34,11729.64,11717.79,11728.33,11767.15,11759.38,11782.05,11826.17,11892.59,12105.73,12275.08,12403.69,12676.83,12745.14,12764.48,12503.92,12245.94,12167.42,12131.76,12260.83,12492.43,12685.05,12727.23,12580.62,12656.17,12651.04,12628.6,12574.58,12673.87,12611.35,12467.18,12339.24,12125.23,11800.8,11650.88,11528.2,11528.83,11387.86,11121.94
2013/1/30,10793.85,10637.94,10488.28,10455.84,10291.17,10160.17,10133.75,9976.982,9901.943,9806.795,9731.56,9648.851,9658.683,9578.782,9549.145,9481.886,9456.672,9466.098,9371.531,9378.003,9433.73,9435.79,9428.13,9493.065,9557.225,9614.834,9734.271,9862.192,9864.031,10018.9,10271.02,10445.06,10722.29,11260.22,11718.83,12107.69,12135.07,12291.67,12425.8,12417.48,12553.98,12533.04,12670.32,12605.35,12610.62,12656.65,12661.24,12389,12066.13,11808.6,11627.13,11597.72,11508.66,11475.91,11564.36,11605.11,11553.77,11521.05,11566.96,11521.59,11559.29,11644.88,11648.72,11652.27,11770.63,11915.55,12054.89,12312.01,12459.46,12557.96,12593.87,12531.04,12387.73,12098.6,12046.99,11983.4,12168.87,12493.85,12531.12,12551.19,12538.91,12572.99,12611.81,12563.08,12446.91,12541.03,12388.67,12209.03,12149.84,11927.17,11691.52,11500.96,11170.92,11142.07,11044.01,10781.47
2013/1/31,10636.28,10362.15,10278.53,10032.75,9900.425,9817.94,9720.185,9627.879,9510.978,9435.607,9414.717,9354.095,9340.613,9288.871,9264.278,9270.549,9216.78,9278.569,9267.114,9338.511,9283.294,9340.999,9299.842,9291.732,9280.887,9341.616,9482.902,9590.189,9586.236,9741.127,9891.099,10168.08,10480.18,10991.43,11458.97,11792.35,11911.07,11767.1,11902.46,12061.33,12098.64,12129.87,12080,12218.38,12206.84,12197.12,12110.78,11934.18,11692.26,11511.25,11284.06,11203.69,11133.95,11125.29,11106.64,11172.05,11168.8,11170.57,11110.41,11124.7,11144.77,11176.28,11080.63,11213.43,11258.81,11331.6,11463.66,11686.62,11808.63,12019.21,12056.82,12086.88,11923.88,11733.25,11656.43,11580.65,11718.31,12077.57,12427.53,12314.52,12260.56,12267.25,12312.75,12276.81,12122.81,12246.48,12127.02,11999.47,11877.63,11715.6,11434.98,11244.08,10979.03,11024.95,10889.1,10606.32
2013/2/1,10433.54,10267.08,10081.99,9882.342,9869.166,9728.893,9687.571,9591.199,9591.115,9491.298,9409.789,9372.028,9303.265,9250.908,9209.679,9178.99,9255.876,9264.086,9148.67,9131.188,9152.876,9157.541,9152.256,9186.619,9237.093,9329.805,9323.276,9549.11,9555.371,9727.493,9898.477,10213.24,10452.93,10774.89,11318.23,11581.5,11699.68,11698.71,11787.56,11853.3,11892.78,11935.08,12022.32,12038.95,12011.06,12047.07,12032.49,11848.08,11531.31,11258.42,11127.28,11061.4,11033.09,11035.43,11053.66,11043.22,11062.75,10987.56,10993,10989.79,11012.19,10997.32,10979.91,11074.54,11140.09,11202.75,11371.68,11534.63,11592.95,11773.22,11930.38,11971.96,11754.61,11493.22,11344.64,11345.01,11512.59,11854.57,12004.39,12030.77,11945.92,11931.38,11872.04,11819.13,11797.73,11907.28,11830.5,11701,11576.03,11450.91,11181.62,10906.2,10824.76,10763.07,10293.54,10361.64
2013/2/2,10115.09,9958.333,9826.539,9705.831,9471.756,9437.705,9450.444,9346.521,9249.991,9241.228,9162.176,9102.684,9071.868,8997.467,9023.421,8968.645,8951.27,8983.233,8957.096,8945.714,9021.746,8910.104,8976.896,8972.111,9073.401,9131.866,9221.631,9309.464,9289.092,9434.012,9500.388,9777.033,10023.74,10420.01,10922.51,11330.48,11414.49,11507.11,11728.83,11863.95,11884.06,11871.36,11878.82,11856.73,11909,11894.77,11863.18,11634.69,11425.4,11293.93,11126.99,11070.86,10933.11,10900.3,10871.16,10663.83,10875.17,10897.28,10798.89,10876.35,10866.13,10859.18,10928.38,10945.91,11004.69,11157.56,11260.65,11518.48,11646.66,11924.63,12045.61,12033.65,11827.77,11511.18,11486.55,11522.71,11588.85,11832.73,12015.97,12076.05,11978.58,11919.32,11953.55,11753.72,11622.83,11786.03,11647.34,11436.76,11294.82,11118.66,10968.54,10726.21,10568.33,10580.78,10397.8,10101.92
2013/2/3,9801.317,9642.603,9587.502,9508.761,9305.237,9243.604,9113.672,9024.367,9003.934,8901.825,8838.583,8815.876,8706.334,8717.134,8783.222,8737.445,8667.348,8629.156,8668.036,8707.868,8660.909,8632.084,8759.529,8661.143,8734.854,8760.351,8831.264,8965.529,8953.079,9047.658,9172.44,9379.001,9796.369,10121.33,10558.38,10949.97,11018.43,11029.69,11152.01,11189.02,11219.77,11314.39,11346.46,11253.33,11400.77,11341.29,11267.79,11096,10712.97,10498.07,10432.96,10320.72,10205.12,10239.63,10222.49,10218.64,10111.15,10259.57,10239.21,10248.71,10251.29,10224.57,10213.34,10277.69,10343.32,10446.86,10681.51,10916.27,11074.25,11332.26,11555,11602.51,11356.82,11170.8,11061.95,11026.2,11206.13,11446.92,11616.29,11627.46,11532.68,11574.97,11501.12,11516.95,11363.16,11416.63,11273.13,11194.45,11061.73,10798.29,10593.99,10378.68,10227.11,10289.9,10091.02,9865.272
2013/2/4,9627.388,9440.17,9350.267,9303.727,9072.4,9052.194,9059.065,8858.55,8759.599,8692.276,8617.413,8669.186,8581.729,8545.736,8512.438,8466.28,8480.974,8487.902,8510.809,8481.761,8472.593,8532.013,8502.476,8495.146,8497.688,8683.02,8761.17,8813.242,8757.492,8873.669,9102.458,9239.654,9540.036,9927.911,10385.83,10650.95,10827.1,10879.79,10928.05,11005.96,11045.47,11090.03,11096.05,11108.76,11218.24,11192.87,11195.52,10989.57,10705.43,10599.76,10315.16,10197.34,10080.67,10038.18,10010.24,9999.006,9951.979,10040.89,10114.9,10099.88,10100.73,10088.4,10165.73,10161.1,10187.53,10335.36,10491.81,10639.75,10772.4,11035.42,11275.48,11280.11,11043.29,10765.1,10573.6,10595.77,10649.08,10951.7,11166.94,11228.12,11188.22,11135.39,11132.7,11044.46,11098.87,11156.13,11031.77,10916.73,10728.03,10615.34,10315.27,10107.96,10117.36,10028.77,9832.841,9573.584
2013/2/5,9383.589,9235.591,8999.453,8875.843,8767.247,8688.469,8653.349,8589.433,8507.215,8351.475,8370.334,8339.679,8310.872,8285.981,8263.408,8190.314,8238.608,8239.113,8160.767,8209.408,8217.98,8304.308,8219.3,8321.784,8296.63,8489.565,8595.599,8687.361,8757.443,8909.207,9043.948,9224.819,9556.075,9819.665,10230.77,10537.01,10573.57,10548.17,10657.22,10787.54,10826.59,10955.35,10902.13,10971.69,10941.63,10917.7,10780.56,10638.71,10432.1,10305.42,10076.38,9939.457,9812.083,9756.36,9701.32,9611.913,9590.753,9625.379,9569.55,9599.399,9620.169,9520.811,9577.741,9602.434,9634.357,9725.234,9926.582,10166.9,10313.89,10463.74,10688.98,10845.89,10690.7,10419.22,10307.43,10268.39,10397.34,10621.81,10787.14,10758.02,10817.97,10844.32,10797.45,10778.19,10767.63,10893.63,10716.93,10621.48,10531.16,10324.24,10166.27,9940.349,9833.038,9830.937,9749.115,9493.944
2013/2/6,9268.035,9057.544,8949.683,8833.007,8695.019,8677.564,8606.701,8502.139,8387.632,8408.986,8247.943,8334.846,8280.499,8309.293,8262.192,8193.119,8197.572,8107.049,8070.794,8040.402,8073.365,8076.5,8130.531,8108.567,8134.554,8214.351,8339.76,8410.098,8402.282,8524.346,8783.184,8962.592,9154.688,9627.73,9915.93,10191.5,10322.88,10235.74,10324.46,10363.2,10370.38,10361.04,10310.76,10255.36,10278.77,10274.59,10220.96,10092.52,9824.355,9698.554,9555.905,9390.453,9265.601,9221.674,9178.35,9041.35,9084.878,9091.778,9004.837,9101.907,9097.262,9122.408,9111.72,9132.762,9129.047,9283.939,9390.322,9518.354,9767.519,9944.012,10074.64,10124.75,10049.74,9934.888,9857.881,9743.461,9787.972,10036.19,10304.68,10391.55,10302.99,10293.52,10373.96,10313.33,10215.03,10279.79,10225.31,10120.22,9963.668,9882.004,9624.188,9421.414,9319.467,9411.533,9211.838,8974.541
2013/2/7,8782.563,8618.245,8464.379,8354.595,8199.018,8153.446,8060.892,8026.958,7958.069,7841.139,7770.56,7773.186,7787.094,7779.91,7723.151,7611.067,7622.424,7618.867,7565.136,7531.114,7527.723,7526.776,7579.224,7614.539,7690.57,7724.246,7790.436,7824.247,7931.087,8006.054,8141.874,8417.959,8614.49,9028.014,9330.646,9719.646,9738.398,9655.604,9744.687,9797.912,9830.019,9807.567,9787.451,9794.685,9824.149,9778.508,9709.821,9591.511,9385.462,9220.55,9072.316,8932.813,8754.077,8736.439,8656.884,8657.543,8634.221,8549.835,8482.091,8565.963,8542.012,8548.654,8543.591,8560.572,8664.299,8718.917,9023.779,9233.473,9361.845,9628.313,9885.851,9989.967,9936.628,9712.831,9602.044,9622.617,9703.148,9846.333,10038.45,10203.4,10123.6,10037.85,10058.45,9918.044,9963.674,10003.91,9884.165,9797.143,9677.701,9538.561,9372.347,9105.705,8968.324,8957.318,8714.234,8565.495
2013/2/8,8343.34,8147.268,8028.645,7862.314,7838.941,7653.438,7652.759,7566.592,7445.191,7472.484,7387.679,7389.617,7278.305,7303.475,7267.94,7297.735,7255.276,7260.833,7286.591,7350.197,7363.497,7388.774,7417.074,7393.871,7397.181,7466.105,7535.237,7507.654,7641.124,7672.134,7782.192,7948.761,8107.271,8471.108,8856.123,9128.195,9170.439,9203.979,9203.939,9324.198,9311.883,9332.216,9416.05,9291.503,9257.375,9232.398,9198.896,9031.904,8952.766,8762.676,8633.064,8516.676,8498.554,8421.902,8400.846,8355.678,8291.416,8370.461,8313.552,8282.318,8314.148,8266.276,8317.759,8379.182,8374.763,8621.069,8715.564,8925.658,9213.24,9498.899,9697.603,9718.709,9642.563,9511.926,9457.646,9370.085,9458.921,9666.905,9889.163,9946.948,9946.95,9900.924,9863.67,9857.561,9776.572,9822.541,9777.016,9621.132,9492.293,9395.369,9191.683,9037.553,8947.848,8986.809,8674.769,8490.376
2013/2/9,8275.627,8093.53,7951.133,7798.073,7646.646,7583.554,7452.245,7392.669,7317,7242.804,7269.174,7244.138,7111.797,7150.213,7162.938,7128.174,7074.909,7036.158,7026.466,7004.176,7100.163,7095.479,7051.376,7040.914,7067.714,7091.447,7147.496,7250.032,7299.56,7327.833,7491.217,7615.117,7858.119,8106.019,8388.761,8683.708,8737.741,8739.484,8903.969,8982.405,9094.874,9149.966,9149.264,9109.61,9163.663,9085.28,9014.969,8907.648,8782.916,8753.737,8686.303,8651.472,8580.941,8564.299,8645.634,8773.036,8752.203,8804.646,8857.334,8952.644,9069.582,9225.65,9385.816,9661.965,9723.464,9957.729,10085.11,10087.31,10119.74,10092.5,9951.135,9733.106,9306.122,9044.546,8761.223,8618.73,8666.359,8903.816,9145.108,9303.373,9403.77,9349.562,9304.225,9287.165,9228.407,9274.184,9272.021,9242.989,9161.081,9135.609,9060.18,8886.972,8932.688,8966.589,8863.124,8755.441
2013/2/10,8665.972,8398.923,8220.646,8082.61,7809.015,7626.51,7483.438,7342.414,7209.351,7115.273,7091.659,7025.027,6978.103,6907.94,6850.79,6840.19,6843.027,6843.857,6879.641,6836.316,6883.203,6895.408,6918.817,6970.112,6966.299,7032.373,7108.257,7168.105,7211.798,7277.375,7370.885,7517.715,7771.328,8103.007,8464.749,8806.182,8982.719,9012.874,9059.117,9043.631,8873.4,8747.555,8540.274,8399.41,8213.97,8085.955,7936.801,7739.052,7708.059,7636.829,7592.418,7419.041,7342.822,7339.25,7289.994,7262.591,7203.512,7224.162,7226.345,7305.989,7321.847,7388.171,7465.711,7581.985,7686.922,7872.166,8217.161,8469.056,8770.562,8981.9,9158.677,9074.102,8869.412,8524.302,8317.966,8120.571,8146.082,8378.856,8636.436,8825.404,8832.079,8880.306,8887.116,8912.352,8902.581,8902.299,8797.532,8662.122,8603.246,8520.271,8378.597,8257.293,8151.13,8187.034,7973.009,7790.563
2013/2/11,7610.902,7544.14,7376.296,7275.539,7138.668,7091.389,7074.408,7025.22,6985.872,6939.726,6847.201,6893.423,6787.595,6779.005,6756.001,6739.814,6678.176,6667.298,6703.357,6763.73,6692.538,6676.703,6701.199,6752.752,6785.076,6773.869,6848.481,6918.643,6954.467,7037.858,7189.654,7347.52,7720.719,7997.717,8323.593,8643.09,8806.773,8863.554,8962.33,9024.25,8962.578,8873.633,8708.446,8571.382,8441.638,8328.827,8136.131,7894.385,7775.943,7795.063,7612,7503.927,7446.887,7380.938,7377.552,7337.983,7340.263,7334.573,7331.996,7335.432,7423.302,7417.07,7443.872,7574.691,7691.866,7942.07,8154.935,8374.931,8568.115,8734.336,8882.38,8813.493,8643.34,8502.395,8335.205,8221.003,8246.179,8452.735,8768.786,8961.877,8943.364,8911.73,8982.034,8947.437,8955.463,8870.625,8991.686,8963.835,8952.108,8764.819,8616.352,8533.692,8425.396,8403.575,8291.594,8078.622
2013/2/12,7898.22,7718.873,7631.099,7522.917,7443.639,7368.839,7221.174,7181.293,6986.242,6966.715,7033.366,6953.55,6935.297,6894.249,6907.017,6879.674,6924.273,6921.424,6937.421,6925.474,6968.943,6969.38,6972.567,7072.987,7054.219,7043.033,7117.485,7148.552,7193.613,7165.217,7238.57,7435.247,7663.948,7990.611,8314.657,8646.719,8865.731,8885.621,9009.771,9173.879,9184.394,9203.005,9081.284,9018.319,8867.343,8815.112,8733.424,8515.361,8380.792,8269.396,8119.096,8047.052,7926.645,7844.456,7821.829,7798.245,7694.093,7791.871,7722.317,7718.193,7752.212,7795.994,7842.643,7953.081,8029.361,8262.405,8427.619,8653.402,8884.661,9109.59,9235.012,9280.091,9098.671,8875.448,8721.556,8642.467,8692.157,8902.701,9095.572,9272.563,9307.764,9319.967,9321.987,9242.316,9230.419,9287.271,9097.162,9077.962,8928.781,8859.071,8619.078,8542.322,8360.934,8414.839,8266.274,8039.957
2013/2/13,7918.036,7764.569,7608.021,7481.309,7385.428,7296.814,7274.076,7168.818,7196.506,7062.409,7008.12,6963.51,6947.9,6931.088,6832.494,6893.228,6902.306,6956.114,6900.678,6909.995,6891.217,6938.321,6897.711,6932.79,6984.47,7106.845,7105.474,7140.274,7167.388,7135.126,7231.847,7406.059,7717.903,8060.724,8379.823,8604.004,8854.196,8877.741,8972.174,9055.587,9203.766,9214.742,9247.13,9104.149,9050.41,8912.647,8810.496,8635.685,8413.337,8380.229,8142.309,7980.904,7880.904,7848.449,7854.33,7847.858,7842.989,7809.021,7855.877,7853.201,7817.667,7904.905,8013.059,8020.099,8056.754,8290.122,8505.826,8756.424,8896.217,9163.406,9251.381,9243.268,9130.796,8953.027,8906.443,8890.396,8937.686,9175.997,9330.963,9485.434,9463.893,9402.056,9444.78,9329.596,9364.273,9355.893,9201.602,9214.354,9076.533,9047.784,8827.001,8669.656,8609.493,8631.821,8420.478,8220.623
2013/2/14,8076.481,7901.35,7864.904,7749.713,7663.834,7523.753,7489.391,7433.486,7369.057,7302.066,7239.819,7263.569,7197.164,7172.167,7138.186,7139.73,7082.07,7013.486,7041.417,6992.327,7100.855,7088.543,7133.765,7152.327,7140.018,7217.245,7264.378,7259.059,7313.747,7392.416,7462.528,7621.05,7929.961,8306.485,8699.277,9015.351,9119.162,9107.595,9262.976,9382.411,9381.822,9474.436,9459.111,9402.589,9408.318,9392.422,9261.803,9055.186,8847.993,8632.017,8542.932,8348.889,8141.457,8146.315,8064.291,8081.599,8083.387,8117.173,8113.019,8066.559,8109.126,8242.246,8176.063,8233.358,8314.046,8354.665,8650.974,8821.279,9034.449,9339.519,9480.935,9561.914,9444.824,9279.936,9082.875,9077.85,9117.207,9314.845,9582.298,9678.021,9622.424,9585.865,9678.137,9555.241,9460.297,9500.057,9465.7,9244.496,9196.979,9073.701,8954.549,8723.754,8637.52,8599.198,8506.652,8336.829
2013/2/15,8169.229,8007.395,7953.248,7818.763,7719.389,7594.321,7581.146,7504.563,7422.027,7338.267,7332.86,7333.744,7244.611,7183.939,7165.647,7120.047,7098.781,7192.523,7158.641,7201.296,7227.328,7274.325,7261.631,7258.024,7346.826,7399.981,7488.113,7513.958,7557.939,7600.386,7745.21,7916.142,8148.981,8459.267,8874.543,9094.44,9268.983,9396.731,9525.976,9645.814,9798.729,9891.442,9937.796,9904.902,9918.473,9957.777,9797.141,9670.495,9361.431,9178.783,9090.786,8896.511,8794.128,8730.5,8781.756,8697.114,8682.966,8677.189,8639.503,8615.365,8601.482,8691.107,8759.923,8790.307,8934.863,9028.151,9160.088,9408.547,9632.416,9855.513,10061.67,10157.61,9990.721,9780.858,9737.333,9620.61,9620.026,9831.695,10011.61,10201.25,10165.94,10103.78,10098.09,10054,10012.26,10052.29,9930.352,9749.789,9716.386,9581.967,9363.212,9108.636,8985.087,8971.935,8768.856,8609.796
2013/2/16,8471.472,8281.25,8219.536,8108.058,7996.731,7925.85,7863.836,7867.018,7808.511,7740.3,7674.967,7654.95,7647.354,7579.93,7580.978,7509.491,7486.426,7473.342,7477.508,7561.41,7517.597,7548.457,7558.641,7533.924,7590.86,7717.008,7739.634,7823.98,7884.993,7896.968,8056.685,8352.917,8596.237,8990.512,9445.701,9649.678,9774.311,9859.566,10044.61,10194.87,10260.89,10323.95,10351.84,10320.72,10342.8,10311.87,10209.09,10059.51,9753.627,9516.664,9409.579,9174.45,9144.017,9074.952,9054.337,8986.941,8936.838,8987.152,9017.861,9095.424,9021.765,9052.627,9065.238,9064.542,9112.985,9261.416,9530.811,9722.197,9976.266,10246.46,10380.51,10503.43,10423.93,10293.04,10171.62,10083.61,10073.82,10178.87,10373.41,10544.05,10484.5,10389.98,10394.52,10277.69,10183.02,10193.47,10149.33,9965.905,9814.056,9648.342,9445.572,9230.638,9134.876,9111.428,8959.771,8721.762
