STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
CHM00056778,"KUNMING, CH",2016/8/10,0.26,67,,
CHM00056778,"KUNMING, CH",2016/8/11,0.33,66,,
CHM00056778,"KUNMING, CH",2016/8/12,0.04,67,,
CHM00056778,"KUNMING, CH",2016/8/13,,70,,
CHM00056778,"KUNMING, CH",2016/8/14,0.04,69,,
CHM00056778,"KUNMING, CH",2016/8/15,0.03,65,,
CHM00056778,"KUNMING, CH",2016/8/16,0.04,65,,
CHM00056778,"KUNMING, CH",2016/8/17,0.03,71,,
CHM00056778,"KUNMING, CH",2016/8/18,0.04,73,,
CHM00056778,"KUNMING, CH",2016/8/19,0.09,70,,
CHM00056778,"KUNMING, CH",2016/8/20,0.72,66,,
CHM00056778,"KUNMING, CH",2016/8/21,0.51,68,,
CHM00056778,"KUNMING, CH",2016/8/22,0.92,68,,62
CHM00056778,"KUNMING, CH",2016/8/23,,69,,
CHM00056778,"KUNMING, CH",2016/8/24,,70,,
CHM00056778,"KUNMING, CH",2016/8/25,,71,,
CHM00056778,"KUNMING, CH",2016/8/26,0.06,68,,
CHM00056778,"KUNMING, CH",2016/8/27,0.56,67,,
CHM00056778,"KUNMING, CH",2016/8/28,0.06,66,,
CHM00056778,"KUNMING, CH",2016/8/29,0.04,69,,
CHM00056778,"KUNMING, CH",2016/8/30,0,68,,
CHM00056778,"KUNMING, CH",2016/8/31,,69,,
CHM00056778,"KUNMING, CH",2016/9/1,0.46,58,,
CHM00056778,"KUNMING, CH",2016/9/2,,62,,
CHM00056778,"KUNMING, CH",2016/9/3,0.22,67,,
CHM00056778,"KUNMING, CH",2016/9/4,0.16,64,,
CHM00056778,"KUNMING, CH",2016/9/5,,63,,
CHM00056778,"KUNMING, CH",2016/9/6,0.09,66,,
CHM00056778,"KUNMING, CH",2016/9/7,0.77,63,,
CHM00056778,"KUNMING, CH",2016/9/8,0.1,68,,
CHM00056778,"KUNMING, CH",2016/9/9,0.87,66,,
CHM00056778,"KUNMING, CH",2016/9/10,0.36,60,,
CHM00056778,"KUNMING, CH",2016/9/11,0.09,62,,
CHM00056778,"KUNMING, CH",2016/9/12,0,63,,
CHM00056778,"KUNMING, CH",2016/9/13,,65,,
CHM00056778,"KUNMING, CH",2016/9/14,,67,,
CHM00056778,"KUNMING, CH",2016/9/15,0.07,65,,57
CHM00056778,"KUNMING, CH",2016/9/16,1.24,60,,
CHM00056778,"KUNMING, CH",2016/9/17,0.48,63,,
CHM00056778,"KUNMING, CH",2016/9/18,4.04,65,,
CHM00056778,"KUNMING, CH",2016/9/19,1.31,59,,
CHM00056778,"KUNMING, CH",2016/9/20,0.41,56,,
CHM00056778,"KUNMING, CH",2016/9/21,0,61,,
CHM00056778,"KUNMING, CH",2016/9/22,,61,,
CHM00056778,"KUNMING, CH",2016/9/23,,63,,57
CHM00056778,"KUNMING, CH",2016/9/24,,65,,
CHM00056778,"KUNMING, CH",2016/9/25,,66,,
CHM00056778,"KUNMING, CH",2016/9/26,,66,,
CHM00056778,"KUNMING, CH",2016/9/27,0.11,66,,
CHM00056778,"KUNMING, CH",2016/9/28,0.02,61,,
CHM00056778,"KUNMING, CH",2016/9/29,0.02,62,,
CHM00056778,"KUNMING, CH",2016/9/30,0.08,62,,58
CHM00056778,"KUNMING, CH",2016/10/1,0.82,61,,
CHM00056778,"KUNMING, CH",2016/10/2,0.25,62,,
CHM00056778,"KUNMING, CH",2016/10/3,0,62,,
CHM00056778,"KUNMING, CH",2016/10/4,,63,,52
CHM00056778,"KUNMING, CH",2016/10/5,,64,,53
CHM00056778,"KUNMING, CH",2016/10/6,,64,,56
CHM00056778,"KUNMING, CH",2016/10/7,,65,,56
CHM00056778,"KUNMING, CH",2016/10/8,0.39,59,,
CHM00056778,"KUNMING, CH",2016/10/9,0.01,65,,
CHM00056778,"KUNMING, CH",2016/10/10,,67,,
CHM00056778,"KUNMING, CH",2016/10/11,,67,,
CHM00056778,"KUNMING, CH",2016/10/12,0.81,62,,
CHM00056778,"KUNMING, CH",2016/10/13,0.03,62,,
CHM00056778,"KUNMING, CH",2016/10/14,0,62,,
CHM00056778,"KUNMING, CH",2016/10/15,,62,,57
CHM00056778,"KUNMING, CH",2016/10/16,0.01,63,,57
CHM00056778,"KUNMING, CH",2016/10/17,0.04,58,,
CHM00056778,"KUNMING, CH",2016/10/18,0.01,59,,
CHM00056778,"KUNMING, CH",2016/10/19,0,58,,
CHM00056778,"KUNMING, CH",2016/10/20,,62,,
CHM00056778,"KUNMING, CH",2016/10/21,,63,,
CHM00056778,"KUNMING, CH",2016/10/22,,62,,
CHM00056778,"KUNMING, CH",2016/10/23,,64,,49
CHM00056778,"KUNMING, CH",2016/10/24,,63,,55
CHM00056778,"KUNMING, CH",2016/10/25,0.01,64,,59
CHM00056778,"KUNMING, CH",2016/10/26,0.05,63,,
CHM00056778,"KUNMING, CH",2016/10/27,0.02,61,,
CHM00056778,"KUNMING, CH",2016/10/28,0.46,62,,54
CHM00056778,"KUNMING, CH",2016/10/29,1.06,56,,
CHM00056778,"KUNMING, CH",2016/10/30,0.94,56,,
CHM00056778,"KUNMING, CH",2016/10/31,0.81,57,,
CHM00056778,"KUNMING, CH",2016/11/1,0.23,57,,
CHM00056778,"KUNMING, CH",2016/11/2,0.15,56,,
CHM00056778,"KUNMING, CH",2016/11/3,0.27,56,,
CHM00056778,"KUNMING, CH",2016/11/4,0.09,59,,
CHM00056778,"KUNMING, CH",2016/11/5,0,61,,
CHM00056778,"KUNMING, CH",2016/11/6,,62,,51
CHM00056778,"KUNMING, CH",2016/11/7,,62,,
CHM00056778,"KUNMING, CH",2016/11/8,0.72,45,,
CHM00056778,"KUNMING, CH",2016/11/9,0.11,47,,
CHM00056778,"KUNMING, CH",2016/11/10,0.11,52,,
CHM00056778,"KUNMING, CH",2016/11/11,0,58,,
CHM00056778,"KUNMING, CH",2016/11/12,,58,,48
CHM00056778,"KUNMING, CH",2016/11/13,,58,,45
CHM00056778,"KUNMING, CH",2016/11/14,,58,,
CHM00056778,"KUNMING, CH",2016/11/15,,56,,43
CHM00056778,"KUNMING, CH",2016/11/16,,58,,
CHM00056778,"KUNMING, CH",2016/11/17,,58,,47
CHM00056778,"KUNMING, CH",2016/11/18,,55,,
CHM00056778,"KUNMING, CH",2016/11/19,,54,,
CHM00056778,"KUNMING, CH",2016/11/20,,52,,
CHM00056778,"KUNMING, CH",2016/11/21,,52,,39
CHM00056778,"KUNMING, CH",2016/11/22,,52,,38
CHM00056778,"KUNMING, CH",2016/11/23,,53,,40
CHM00056778,"KUNMING, CH",2016/11/24,,53,,43
CHM00056778,"KUNMING, CH",2016/11/25,,53,,
CHM00056778,"KUNMING, CH",2016/11/26,,44,,
CHM00056778,"KUNMING, CH",2016/11/27,,51,,
CHM00056778,"KUNMING, CH",2016/11/28,0.47,53,,42
CHM00056778,"KUNMING, CH",2016/11/29,0.68,49,,
CHM00056778,"KUNMING, CH",2016/11/30,0.24,43,,
CHM00056778,"KUNMING, CH",2016/12/1,0.06,48,,
CHM00056778,"KUNMING, CH",2016/12/2,,51,,45
CHM00056778,"KUNMING, CH",2016/12/3,,51,,
CHM00056778,"KUNMING, CH",2016/12/4,,48,,
CHM00056778,"KUNMING, CH",2016/12/5,,50,,
CHM00056778,"KUNMING, CH",2016/12/6,,48,,
CHM00056778,"KUNMING, CH",2016/12/7,,45,,
CHM00056778,"KUNMING, CH",2016/12/8,,49,,
CHM00056778,"KUNMING, CH",2016/12/9,0,49,,
CHM00056778,"KUNMING, CH",2016/12/10,0,49,,
CHM00056778,"KUNMING, CH",2016/12/11,,51,,
CHM00056778,"KUNMING, CH",2016/12/12,,51,,36
CHM00056778,"KUNMING, CH",2016/12/13,,51,,38
CHM00056778,"KUNMING, CH",2016/12/14,,50,,41
CHM00056778,"KUNMING, CH",2016/12/15,,46,,
CHM00056778,"KUNMING, CH",2016/12/16,,47,,
CHM00056778,"KUNMING, CH",2016/12/17,,53,,
CHM00056778,"KUNMING, CH",2016/12/18,,53,,
CHM00056778,"KUNMING, CH",2016/12/19,,53,,42
CHM00056778,"KUNMING, CH",2016/12/20,,51,,
CHM00056778,"KUNMING, CH",2016/12/21,,52,,44
CHM00056778,"KUNMING, CH",2016/12/22,,51,,
CHM00056778,"KUNMING, CH",2016/12/23,,53,,
CHM00056778,"KUNMING, CH",2016/12/24,,55,,
CHM00056778,"KUNMING, CH",2016/12/25,,55,,
CHM00056778,"KUNMING, CH",2016/12/26,,49,,
CHM00056778,"KUNMING, CH",2016/12/27,0.25,36,,
CHM00056778,"KUNMING, CH",2016/12/28,0,43,,
CHM00056778,"KUNMING, CH",2016/12/29,0,46,,38
CHM00056778,"KUNMING, CH",2016/12/30,,48,,
CHM00056778,"KUNMING, CH",2016/12/31,,49,,
CHM00056778,"KUNMING, CH",2017/1/1,,50,,38
CHM00056778,"KUNMING, CH",2017/1/2,,53,,39
CHM00056778,"KUNMING, CH",2017/1/3,0.59,47,,
CHM00056778,"KUNMING, CH",2017/1/4,0.17,45,,
CHM00056778,"KUNMING, CH",2017/1/5,0.11,47,,
CHM00056778,"KUNMING, CH",2017/1/6,0.06,45,,
CHM00056778,"KUNMING, CH",2017/1/7,0.06,47,,36
CHM00056778,"KUNMING, CH",2017/1/8,0,49,,34
CHM00056778,"KUNMING, CH",2017/1/9,,49,,34
CHM00056778,"KUNMING, CH",2017/1/10,,50,,36
CHM00056778,"KUNMING, CH",2017/1/11,,50,,39
CHM00056778,"KUNMING, CH",2017/1/12,,50,,
CHM00056778,"KUNMING, CH",2017/1/13,,52,,38
CHM00056778,"KUNMING, CH",2017/1/14,,51,,
CHM00056778,"KUNMING, CH",2017/1/15,,50,,36
CHM00056778,"KUNMING, CH",2017/1/16,,52,,
CHM00056778,"KUNMING, CH",2017/1/17,,52,,39
CHM00056778,"KUNMING, CH",2017/1/18,,53,,39
CHM00056778,"KUNMING, CH",2017/1/19,,51,,
CHM00056778,"KUNMING, CH",2017/1/20,,51,,35
CHM00056778,"KUNMING, CH",2017/1/21,,46,,
CHM00056778,"KUNMING, CH",2017/1/22,,50,,36
CHM00056778,"KUNMING, CH",2017/1/23,,53,,37
CHM00056778,"KUNMING, CH",2017/1/24,,53,,
CHM00056778,"KUNMING, CH",2017/1/25,,52,,
CHM00056778,"KUNMING, CH",2017/1/26,,52,,
CHM00056778,"KUNMING, CH",2017/1/27,,49,,40
CHM00056778,"KUNMING, CH",2017/1/28,,54,,43
CHM00056778,"KUNMING, CH",2017/1/29,,50,,
CHM00056778,"KUNMING, CH",2017/1/30,,50,,
CHM00056778,"KUNMING, CH",2017/1/31,,51,,38
CHM00056778,"KUNMING, CH",2017/2/1,,53,,43
CHM00056778,"KUNMING, CH",2017/2/2,0.02,52,,
CHM00056778,"KUNMING, CH",2017/2/3,,50,,
CHM00056778,"KUNMING, CH",2017/2/4,,53,,35
CHM00056778,"KUNMING, CH",2017/2/5,,56,,35
CHM00056778,"KUNMING, CH",2017/2/6,,58,,
CHM00056778,"KUNMING, CH",2017/2/7,,54,,
CHM00056778,"KUNMING, CH",2017/2/8,,49,,
CHM00056778,"KUNMING, CH",2017/2/9,,44,,
CHM00056778,"KUNMING, CH",2017/2/10,,41,,
CHM00056778,"KUNMING, CH",2017/2/11,,39,,
CHM00056778,"KUNMING, CH",2017/2/12,,50,,
CHM00056778,"KUNMING, CH",2017/2/13,,54,,43
CHM00056778,"KUNMING, CH",2017/2/14,0,54,,
CHM00056778,"KUNMING, CH",2017/2/15,0,49,,
CHM00056778,"KUNMING, CH",2017/2/16,,53,,
CHM00056778,"KUNMING, CH",2017/2/17,,54,,37
CHM00056778,"KUNMING, CH",2017/2/18,,54,,
CHM00056778,"KUNMING, CH",2017/2/19,,57,,
CHM00056778,"KUNMING, CH",2017/2/20,0,56,,
CHM00056778,"KUNMING, CH",2017/2/21,,57,,47
CHM00056778,"KUNMING, CH",2017/2/22,,57,,
CHM00056778,"KUNMING, CH",2017/2/23,,50,,
CHM00056778,"KUNMING, CH",2017/2/24,0.06,42,,
CHM00056778,"KUNMING, CH",2017/2/25,0.05,39,,
CHM00056778,"KUNMING, CH",2017/2/26,0,40,,
CHM00056778,"KUNMING, CH",2017/2/27,,44,,
CHM00056778,"KUNMING, CH",2017/2/28,,53,,
CHM00056778,"KUNMING, CH",2017/3/1,,43,,
CHM00056778,"KUNMING, CH",2017/3/2,,50,,
CHM00056778,"KUNMING, CH",2017/3/3,,56,,43
CHM00056778,"KUNMING, CH",2017/3/4,,60,,
CHM00056778,"KUNMING, CH",2017/3/5,,57,,
CHM00056778,"KUNMING, CH",2017/3/6,,56,,
CHM00056778,"KUNMING, CH",2017/3/7,,55,,
CHM00056778,"KUNMING, CH",2017/3/8,,55,,41
CHM00056778,"KUNMING, CH",2017/3/9,0.22,46,,
CHM00056778,"KUNMING, CH",2017/3/10,0.19,55,,39
CHM00056778,"KUNMING, CH",2017/3/11,0,60,,44
CHM00056778,"KUNMING, CH",2017/3/12,0.16,54,,
CHM00056778,"KUNMING, CH",2017/3/13,,55,,
CHM00056778,"KUNMING, CH",2017/3/14,,58,,38
CHM00056778,"KUNMING, CH",2017/3/15,,60,,
CHM00056778,"KUNMING, CH",2017/3/16,,61,,46
CHM00056778,"KUNMING, CH",2017/3/17,,59,,46
CHM00056778,"KUNMING, CH",2017/3/18,,58,,48
CHM00056778,"KUNMING, CH",2017/3/19,,56,,
CHM00056778,"KUNMING, CH",2017/3/20,0.01,59,,43
CHM00056778,"KUNMING, CH",2017/3/21,0.07,55,,
CHM00056778,"KUNMING, CH",2017/3/22,0.06,59,,43
CHM00056778,"KUNMING, CH",2017/3/23,0,64,,46
CHM00056778,"KUNMING, CH",2017/3/24,,62,,
CHM00056778,"KUNMING, CH",2017/3/25,0.49,47,,
CHM00056778,"KUNMING, CH",2017/3/26,0.32,48,,
CHM00056778,"KUNMING, CH",2017/3/27,0.16,51,,
CHM00056778,"KUNMING, CH",2017/3/28,,60,,49
CHM00056778,"KUNMING, CH",2017/3/29,0.36,59,,49
CHM00056778,"KUNMING, CH",2017/3/30,0.63,54,,
CHM00056778,"KUNMING, CH",2017/3/31,0.2,49,,
CHM00056778,"KUNMING, CH",2017/4/1,0.07,51,,46
CHM00056778,"KUNMING, CH",2017/4/2,0.01,54,,
CHM00056778,"KUNMING, CH",2017/4/3,,58,,
CHM00056778,"KUNMING, CH",2017/4/4,,61,,
CHM00056778,"KUNMING, CH",2017/4/5,,59,,
CHM00056778,"KUNMING, CH",2017/4/6,,63,,47
CHM00056778,"KUNMING, CH",2017/4/7,,63,,53
CHM00056778,"KUNMING, CH",2017/4/8,,68,,57
CHM00056778,"KUNMING, CH",2017/4/9,,70,,
CHM00056778,"KUNMING, CH",2017/4/10,,69,,
CHM00056778,"KUNMING, CH",2017/4/11,,65,,
CHM00056778,"KUNMING, CH",2017/4/12,,61,,47
CHM00056778,"KUNMING, CH",2017/4/13,,60,,
CHM00056778,"KUNMING, CH",2017/4/14,,65,,54
CHM00056778,"KUNMING, CH",2017/4/15,,65,,
CHM00056778,"KUNMING, CH",2017/4/16,0.29,59,,
CHM00056778,"KUNMING, CH",2017/4/17,1.15,50,,
CHM00056778,"KUNMING, CH",2017/4/18,0.99,55,,
CHM00056778,"KUNMING, CH",2017/4/19,0,60,,49
CHM00056778,"KUNMING, CH",2017/4/20,0.1,63,,51
CHM00056778,"KUNMING, CH",2017/4/21,0.04,49,,
CHM00056778,"KUNMING, CH",2017/4/22,0,56,,
CHM00056778,"KUNMING, CH",2017/4/23,0.21,60,,
CHM00056778,"KUNMING, CH",2017/4/24,0.1,58,,
CHM00056778,"KUNMING, CH",2017/4/25,0.09,58,,
CHM00056778,"KUNMING, CH",2017/4/26,0.04,57,,
CHM00056778,"KUNMING, CH",2017/4/27,0.19,50,,
CHM00056778,"KUNMING, CH",2017/4/28,,58,,
CHM00056778,"KUNMING, CH",2017/4/29,,64,,50
CHM00056778,"KUNMING, CH",2017/4/30,,66,,
CHM00056778,"KUNMING, CH",2017/5/1,,68,,53
CHM00056778,"KUNMING, CH",2017/5/2,,68,,53
CHM00056778,"KUNMING, CH",2017/5/3,,66,,
CHM00056778,"KUNMING, CH",2017/5/4,,66,,
CHM00056778,"KUNMING, CH",2017/5/5,,67,,
CHM00056778,"KUNMING, CH",2017/5/6,,65,,
CHM00056778,"KUNMING, CH",2017/5/7,,64,,51
CHM00056778,"KUNMING, CH",2017/5/8,,65,,51
CHM00056778,"KUNMING, CH",2017/5/9,,69,,56
CHM00056778,"KUNMING, CH",2017/5/10,,69,,56
CHM00056778,"KUNMING, CH",2017/5/11,0.11,64,,
CHM00056778,"KUNMING, CH",2017/5/12,0,62,,
CHM00056778,"KUNMING, CH",2017/5/13,0,68,,52
CHM00056778,"KUNMING, CH",2017/5/14,0.48,62,,
CHM00056778,"KUNMING, CH",2017/5/15,0.16,58,,
CHM00056778,"KUNMING, CH",2017/5/16,0.23,54,,
CHM00056778,"KUNMING, CH",2017/5/17,0.22,54,,
CHM00056778,"KUNMING, CH",2017/5/18,0.01,60,,
CHM00056778,"KUNMING, CH",2017/5/19,0,65,,
CHM00056778,"KUNMING, CH",2017/5/20,0,69,,55
CHM00056778,"KUNMING, CH",2017/5/21,,71,,58
CHM00056778,"KUNMING, CH",2017/5/22,,72,,58
CHM00056778,"KUNMING, CH",2017/5/23,,68,,
CHM00056778,"KUNMING, CH",2017/5/24,0.35,57,,
CHM00056778,"KUNMING, CH",2017/5/25,0.02,56,,
CHM00056778,"KUNMING, CH",2017/5/26,0,61,,
CHM00056778,"KUNMING, CH",2017/5/27,0,65,,55
CHM00056778,"KUNMING, CH",2017/5/28,,67,,56
CHM00056778,"KUNMING, CH",2017/5/29,,69,,
CHM00056778,"KUNMING, CH",2017/5/30,,70,,60
CHM00056778,"KUNMING, CH",2017/5/31,,70,,
CHM00056778,"KUNMING, CH",2017/6/1,,72,,
CHM00056778,"KUNMING, CH",2017/6/2,,71,,
CHM00056778,"KUNMING, CH",2017/6/3,,71,,
CHM00056778,"KUNMING, CH",2017/6/4,,71,,58
CHM00056778,"KUNMING, CH",2017/6/5,,70,,
CHM00056778,"KUNMING, CH",2017/6/6,0.05,63,,
CHM00056778,"KUNMING, CH",2017/6/7,,69,,54
CHM00056778,"KUNMING, CH",2017/6/8,,72,,61
CHM00056778,"KUNMING, CH",2017/6/9,,73,,62
CHM00056778,"KUNMING, CH",2017/6/10,,73,,
CHM00056778,"KUNMING, CH",2017/6/11,,71,,
CHM00056778,"KUNMING, CH",2017/6/12,0.34,70,,
CHM00056778,"KUNMING, CH",2017/6/13,,71,,64
CHM00056778,"KUNMING, CH",2017/6/14,0.42,72,,
CHM00056778,"KUNMING, CH",2017/6/15,,71,,
CHM00056778,"KUNMING, CH",2017/6/16,0.35,64,,
CHM00056778,"KUNMING, CH",2017/6/17,0.07,67,,
CHM00056778,"KUNMING, CH",2017/6/18,0.01,69,,
CHM00056778,"KUNMING, CH",2017/6/19,1.93,63,,
CHM00056778,"KUNMING, CH",2017/6/20,0.2,65,,
CHM00056778,"KUNMING, CH",2017/6/21,0.07,67,,
CHM00056778,"KUNMING, CH",2017/6/22,0.18,69,,
CHM00056778,"KUNMING, CH",2017/6/23,0.02,70,,64
CHM00056778,"KUNMING, CH",2017/6/24,,71,,
CHM00056778,"KUNMING, CH",2017/6/25,0.42,62,,
CHM00056778,"KUNMING, CH",2017/6/26,0.87,61,,
CHM00056778,"KUNMING, CH",2017/6/27,0.33,60,,
CHM00056778,"KUNMING, CH",2017/6/28,0.01,67,,
CHM00056778,"KUNMING, CH",2017/6/29,0.17,65,,
CHM00056778,"KUNMING, CH",2017/6/30,0.63,64,,
CHM00056778,"KUNMING, CH",2017/7/1,0.5,64,,
CHM00056778,"KUNMING, CH",2017/7/2,0.39,64,,
CHM00056778,"KUNMING, CH",2017/7/3,0.57,62,,
CHM00056778,"KUNMING, CH",2017/7/4,0.06,66,,60
CHM00056778,"KUNMING, CH",2017/7/5,0.09,69,,63
CHM00056778,"KUNMING, CH",2017/7/6,0.13,69,,
CHM00056778,"KUNMING, CH",2017/7/7,0.86,63,,
CHM00056778,"KUNMING, CH",2017/7/8,,68,,59
CHM00056778,"KUNMING, CH",2017/7/9,0.41,59,,
CHM00056778,"KUNMING, CH",2017/7/10,0.4,66,,57
CHM00056778,"KUNMING, CH",2017/7/11,0.01,66,,58
CHM00056778,"KUNMING, CH",2017/7/12,1.35,62,,
CHM00056778,"KUNMING, CH",2017/7/13,0.81,64,,
CHM00056778,"KUNMING, CH",2017/7/14,1,65,,
CHM00056778,"KUNMING, CH",2017/7/15,0.43,64,,
CHM00056778,"KUNMING, CH",2017/7/16,0.02,66,,
CHM00056778,"KUNMING, CH",2017/7/17,0.09,66,,
CHM00056778,"KUNMING, CH",2017/7/18,0,69,,
CHM00056778,"KUNMING, CH",2017/7/19,2.37,67,,
CHM00056778,"KUNMING, CH",2017/7/20,0.1,67,,59
CHM00056778,"KUNMING, CH",2017/7/21,1.35,65,,
CHM00056778,"KUNMING, CH",2017/7/22,1.68,60,,
CHM00056778,"KUNMING, CH",2017/7/23,0.02,63,,
CHM00056778,"KUNMING, CH",2017/7/24,0.01,68,,60
CHM00056778,"KUNMING, CH",2017/7/25,0.41,68,,
CHM00056778,"KUNMING, CH",2017/7/26,0.27,70,,
CHM00056778,"KUNMING, CH",2017/7/27,0.15,69,,
CHM00056778,"KUNMING, CH",2017/7/28,0.01,69,,
CHM00056778,"KUNMING, CH",2017/7/29,,70,,
CHM00056778,"KUNMING, CH",2017/7/30,0.05,69,,
CHM00056778,"KUNMING, CH",2017/7/31,0.23,69,,63
CHM00056778,"KUNMING, CH",2017/8/1,0.84,67,,
CHM00056778,"KUNMING, CH",2017/8/2,0.21,69,,
CHM00056778,"KUNMING, CH",2017/8/3,0.05,69,,
CHM00056778,"KUNMING, CH",2017/8/4,0.52,68,,
CHM00056778,"KUNMING, CH",2017/8/5,0.33,67,,
CHM00056778,"KUNMING, CH",2017/8/6,0,70,,
CHM00056778,"KUNMING, CH",2017/8/7,0,70,,66
CHM00056778,"KUNMING, CH",2017/8/8,0.1,66,,
CHM00056778,"KUNMING, CH",2017/8/9,0.05,66,,61
CHM00056778,"KUNMING, CH",2017/8/10,0.23,66,,
CHM00056778,"KUNMING, CH",2017/8/11,,68,,64
CHM00056778,"KUNMING, CH",2017/8/12,,68,,
CHM00056778,"KUNMING, CH",2017/8/13,,69,,63
CHM00056778,"KUNMING, CH",2017/8/14,0.61,67,,
CHM00056778,"KUNMING, CH",2017/8/15,0.18,66,,
CHM00056778,"KUNMING, CH",2017/8/16,0.01,68,,
CHM00056778,"KUNMING, CH",2017/8/17,0.02,68,,
CHM00056778,"KUNMING, CH",2017/8/18,,66,,
CHM00056778,"KUNMING, CH",2017/8/19,,68,,60
CHM00056778,"KUNMING, CH",2017/8/20,,68,,
CHM00056778,"KUNMING, CH",2017/8/21,,70,,
CHM00056778,"KUNMING, CH",2017/8/22,,72,,
CHM00056778,"KUNMING, CH",2017/8/23,0.63,66,,
CHM00056778,"KUNMING, CH",2017/8/24,0.36,65,,
CHM00056778,"KUNMING, CH",2017/8/25,0.48,64,,
CHM00056778,"KUNMING, CH",2017/8/26,0.11,65,,
CHM00056778,"KUNMING, CH",2017/8/27,0.14,68,,60
CHM00056778,"KUNMING, CH",2017/8/28,0.57,65,,
CHM00056778,"KUNMING, CH",2017/8/29,0.59,65,,
CHM00056778,"KUNMING, CH",2017/8/30,0,66,,
CHM00056778,"KUNMING, CH",2017/8/31,0.02,67,,
CHM00056778,"KUNMING, CH",2017/9/1,,68,,
CHM00056778,"KUNMING, CH",2017/9/2,,68,,
CHM00056778,"KUNMING, CH",2017/9/3,,70,,
CHM00056778,"KUNMING, CH",2017/9/4,,70,,
CHM00056778,"KUNMING, CH",2017/9/5,1.73,69,,
CHM00056778,"KUNMING, CH",2017/9/6,0.07,64,,
CHM00056778,"KUNMING, CH",2017/9/7,0.27,64,,
CHM00056778,"KUNMING, CH",2017/9/8,0.76,67,,
CHM00056778,"KUNMING, CH",2017/9/9,0.05,67,,
CHM00056778,"KUNMING, CH",2017/9/10,2.59,62,,
CHM00056778,"KUNMING, CH",2017/9/11,2.41,63,,
CHM00056778,"KUNMING, CH",2017/9/12,0,66,,
CHM00056778,"KUNMING, CH",2017/9/13,0.29,68,,
CHM00056778,"KUNMING, CH",2017/9/14,0.2,65,,
CHM00056778,"KUNMING, CH",2017/9/15,0.2,65,,
CHM00056778,"KUNMING, CH",2017/9/16,0.01,63,,
CHM00056778,"KUNMING, CH",2017/9/17,,66,,
CHM00056778,"KUNMING, CH",2017/9/18,,68,,
CHM00056778,"KUNMING, CH",2017/9/19,,69,,
CHM00056778,"KUNMING, CH",2017/9/20,0.55,65,,
CHM00056778,"KUNMING, CH",2017/9/21,0.91,63,,
CHM00056778,"KUNMING, CH",2017/9/22,0.83,64,,
CHM00056778,"KUNMING, CH",2017/9/23,0.77,67,,
CHM00056778,"KUNMING, CH",2017/9/24,0,67,,
CHM00056778,"KUNMING, CH",2017/9/25,,69,,58
CHM00056778,"KUNMING, CH",2017/9/26,,69,,
CHM00056778,"KUNMING, CH",2017/9/27,,66,,
CHM00056778,"KUNMING, CH",2017/9/28,,67,,59
CHM00056778,"KUNMING, CH",2017/9/29,0.17,66,,
CHM00056778,"KUNMING, CH",2017/9/30,,67,,60
CHM00056778,"KUNMING, CH",2017/10/1,,67,,
CHM00056778,"KUNMING, CH",2017/10/2,0.1,65,,
CHM00056778,"KUNMING, CH",2017/10/3,,66,,
CHM00056778,"KUNMING, CH",2017/10/4,0.01,66,,
CHM00056778,"KUNMING, CH",2017/10/5,,66,,
CHM00056778,"KUNMING, CH",2017/10/6,,67,,59
CHM00056778,"KUNMING, CH",2017/10/7,,67,,61
CHM00056778,"KUNMING, CH",2017/10/8,0.09,65,,
CHM00056778,"KUNMING, CH",2017/10/9,0.02,65,,
CHM00056778,"KUNMING, CH",2017/10/10,0.84,63,,
CHM00056778,"KUNMING, CH",2017/10/11,0.59,63,,
CHM00056778,"KUNMING, CH",2017/10/12,0.62,60,,
CHM00056778,"KUNMING, CH",2017/10/13,0.07,61,,
CHM00056778,"KUNMING, CH",2017/10/14,1.44,58,,
CHM00056778,"KUNMING, CH",2017/10/15,0.05,55,,
CHM00056778,"KUNMING, CH",2017/10/16,0.07,57,,
CHM00056778,"KUNMING, CH",2017/10/17,0.04,56,,
CHM00056778,"KUNMING, CH",2017/10/18,0.03,57,,
CHM00056778,"KUNMING, CH",2017/10/19,0.03,60,,
CHM00056778,"KUNMING, CH",2017/10/20,0,63,,55
CHM00056778,"KUNMING, CH",2017/10/21,0.06,62,,
CHM00056778,"KUNMING, CH",2017/10/22,0.8,53,,
CHM00056778,"KUNMING, CH",2017/10/23,0.4,50,,
CHM00056778,"KUNMING, CH",2017/10/24,0.19,52,,
CHM00056778,"KUNMING, CH",2017/10/25,0.06,60,,
CHM00056778,"KUNMING, CH",2017/10/26,0,58,,
CHM00056778,"KUNMING, CH",2017/10/27,,57,,
CHM00056778,"KUNMING, CH",2017/10/28,,56,,46
CHM00056778,"KUNMING, CH",2017/10/29,,56,,48
CHM00056778,"KUNMING, CH",2017/10/30,,51,,
CHM00056778,"KUNMING, CH",2017/10/31,,51,,
CHM00056778,"KUNMING, CH",2017/11/1,,57,,45
CHM00056778,"KUNMING, CH",2017/11/2,0.09,53,,
CHM00056778,"KUNMING, CH",2017/11/3,,51,,
CHM00056778,"KUNMING, CH",2017/11/4,,51,,
CHM00056778,"KUNMING, CH",2017/11/5,,52,,
CHM00056778,"KUNMING, CH",2017/11/6,,56,,43
CHM00056778,"KUNMING, CH",2017/11/7,,54,,
